"","QE1-S1","QE1-S2","QE1-S3","QE1-S4","QE1-S5","QE5-M1","QE5-M2","QE5-M3","QE5-M4","QE5-M5","QE5-H1","QE5-H2","QE5-H3","QE5-H4","QE5-H5"
"107312173",2,3,1,2,6,1,4,1,5,0,4,2,2,2,1
"107325564",229.5,189.5,193.5,150.5,192,283,246.5,181.5,212.49975,157,269,187.4999,266,284.5,279
"107325636",850.001,598.666666666667,473.332,613.668,790.666666666667,599.666666666667,1021.99833333333,747.999,657.001333333333,455.333333333333,737.001333333333,655.333333333333,799.668333333333,896,881.665333333333
"107325563",413,296,300.25,339.5,367,356.50025,552.5,333.75,366.24975,220.25005,377.74975,253.00025,351.49975,321.74975,354.750175
"107325689",79,32,31,50,46,29,60,50,90,21,78,58,66,57,94
"107325344",1722,1270.62,1164,1419,1796,1697,1973.65,1751,1723,889,1847.64,1865.67,1867.63,1781.57,2414
"107311556",86,99,78,136,108,148,173,65,168,112,265,88,104,174,301
"107318260",570.615,310.084,305.156,282.945,389.966,381.641,687.1,397.539,525.095,238.319,826.439,452,517,672.772,650.183
"107323776",262,77,115,99,185,92,164,153,219,34,99,120,106,153,110
"107318202",112.5000000377,45.0000002275,82,143.99985,111,88.5,133.5,96.5,72.5,47.5,142.5,69.5,121.99995,156.5,128
"107310916",6792,4713,3522,4067,5643,6188,7323,9206,6321,3245,7041,6610,6125,7200,9654
"107314937",444,265,253,328,397,348,489,458,415,254,451,234,351,442,456
"107314589",2.5,5.5,8.5,3.5,4,6.5,3,3.5,4.5,3,13,1.5,11,12,9
"107314865",89.3333666666667,76.9998333333333,74.9999633333333,78.0000333333333,86.9999966666667,93.3332666666667,116.333433333333,86.0000333333333,111.333216666667,70.0000666666667,121.000033333333,77.3331766666667,98.6665,143.0001,135.6668
"107314859",164.79994,126.40008,132.4,142.00008,139.8000685984,135.8000476,192.2001,159.00006,163.59982,89.40006,190.80004,117.59992,175.59982,222.60012,195.20012
"107324600",1264,812,616,714,873,1094,1416,983,1246,524,1824,972,1238,1259,1846
"107311401",28.7302285747286,15.4285839042857,24.2857419642857,24.9999429214286,22.7142857332857,27.5714285714286,35.0000428571429,22.2857404118571,39.7142857244429,17.4285714285714,59.428534,27.8571242857143,37.14291,37.1428242896571,39.30446036
"107311667",113.142771428571,93.7142428571429,93.8571585851571,73.00002,98.2857285731429,120.142952857143,148.285742857143,116.142757471429,116.142778484,63.7142857142857,182.428511311429,105.5714,124.857142857143,143.000042857143,163.428614285714
"107315844",41.75,33.500075,25.7500450575,31.5,47.99999,44.0000875,69.75,35.99995,51.99996504975,26.5000125,67.25,49.75,39.9999975,39.2501000255,51.500000006
"107314997",250,4,68,0,234,108,72,75,80,54,226,97,171,128,139
"107314992",82.5,35.0138,55.50003,95,69.00015,76.49989,122.5,110.49985,137.9999,62.5,201.49985,120.99995,298.9998,199.50025,243.5001
"107306445",1526,575,634,632,819,561,992,925,1258,358,866,592,1382,887,1841
"107306447",2,1,3,1,1,0,1,0,0,3,3,0,0,5,0
"107306439",822,480,387,426,460,357,789.403,549.709,527,187,750,328,626,513,905.174
"107318491",3,4.80001,1.1999998,2.2000004,2.8000016,4.2,3.6,3.999994,3.1999988,2.2000008,5.000004,5.999992,7.600002,12.6,11.199994222
"107319105",255.999905,197.00017,166.999765,184.499815,222.99985,239.50005,292,238.5002,253.5,142.00015,345.5,185.000235,336,296.99985,623.5005
"107318534",18.2,14,15.599994,12.000002594,10.2,14,18.00002,20.39999976,17.9999901134,13.2000100112,24.000008336,15.200005738,16.4000150888,30.200000464,17.4000011008
"107315823",4.66666666666667,5.33333333333333,6,4.33333333333333,10.3333333333333,6.00000666666667,13.6666666666667,5,3.99999133333333,4,19.6666666666667,9.66668333333333,33.3333333333333,35.6666666666667,25.3333333333333
"107309957",716.5,461,464,488.5,520,562.5,752,617,660.5,320,757.5,492,719.5,641.5,790
"107309943",47,36,52,41,47,65,67,32,86,34,60,48,102,79,83
"107309958",4,13,14,8,16,9,12,15,9,5,25,13,24,27,19
"107311345",57.5,18.5,22.49998,24.49999,44,15,24,30,12.500015,20,31,36.5,23,69.4999,38
"107311268",465.4998,324.5001,250.50015,416.5,509.49875,283.0002,692.50155,474.00005,363.50005,366.0002,377.5,504.5,311.0001,365.50005,548.0019
"107315434",15,17,14,19,21,38,15,31,25,18,49,16,24,16,40
"107311052",5,2,2.0000005,10,10.499995,6,9.500025,8.99998,5,2.000001,14.000025,6.5,11.499985,3.5,24.5
"107310867",411,290,228,295,348,320,471,334,412,180,388,298,369,384,494
"107310810",4,5,3,5,8,10,3,11,17,4,5,10,22,6,9
"107310928",1221,1017,1034,858,1182,1072,1440,1172,1485,906,1281,1110,1041,1415,1592
"107310504",205.142271428571,141.714241428571,180.285995714286,165.856442857143,175.7135859,203.999747142857,238.713624714286,207.57137,197.129257142857,130.999962857143,242.142914285714,154.285655714286,226.142514285714,278.285328571429,234.571728571429
"107310433",475,368,284,360,478,505,660,496,470,297,562,505,495,666,581
"107310058",3144.5,2193.5,1806.4995,2296.5,2753.9975,2734,3756,2689,3080.5,1432.4985,2749.5,2198.4985,2580.001,3325.5,3756.5
"107310028",26,17,16,24,9,33,20,15,17,24,34,7,13,28,16
"107310029",1506,1069,857,1067,1142,1034,1731,1330,1410,727,1291,1180,1290,1427,1752
"107305862",112.666766666667,85.3334,54,84.6666333333333,88.0001666666667,58.9999,160.666633333333,100.666566666667,115,37.6666666666667,120.666766666667,56.6666666666667,113.666666666667,81.6666666666667,151.666666666667
"107305861",158,60,50,60,67,69,618,64,107,46,180,42,142,66,50
"107305936",56.7646,56.8284,32.5134,29.8782,44.8735,29.8016,77.1364,45.8362,73.1194,16.9031,117.73,37.1803,72.8941,30.024,65.5014
"107305864",7088,5157,5266,5462,5981,5244,10274,6902,7517,4118,8491,6852,11122,10638,10464
"107305860",1557,1057,792,908,1071,913,1553,1145,1189,594,1602,915,1183,1219,1583
"107316884",4162,3324,2857,3194,4049,4157,5264,3996,4523,2375,4446,4030,3450,4686,5090
"107316774",6,3,3,0,1,6,8,6,9,2,6,6,5,3,7
"107316937",14,20,30,29,10,43,20,45,31,15,64,43,33,34,21
"107316939",648.005333333333,410.058666666667,434.817333333333,428.524666666667,428.323,493.886833333333,638.637333333333,493.763333333333,624.4238,263.216333333333,571.5373,459.002666666667,409.892333333333,623.568533333333,575.333066666667
"107316952",15,10,21,11,7,17,18,21,17,12,27,11,22,34,21
"107313842",16.0949,10.9373,4.01177,10.0071,13.823,17.7482,20.7045,12.2354,15.3893,6.26609,18.6357,25.8623,4.19657,23.3139,17.8809
"107307532",80.25,58.75005,66.9998975,67.2500375,70.2500504525,97.2499,96.00014675,68.7501,88.749875,44.49998135,102.749825,48.49988,78.5,73.9999375,100.49999
"107318448",81,58,47,71,74,69,60,80,92,41,75,51,70,63,112
"107310204",90.3663,37.5867,99.459,31.1653,13.9966,55.1061,35.9416,58.5625,11.5502,10.6211,106.038,20.823,67.7837,47.885,47.1589
"107310203",64.5469,25.4566,61.8968,37.7439,14.3683,47.0071,31.0097,33.026,15.3577,42.5603,119.418,34.6063,69,38.0058,46.5264
"107310181",379.00005,268.5,183.0001,301.0002,260.5000000097,261.5,455.5,327,394.50015,177.0001,411.5,259.99985,304.5,320.5,483
"107317913",10,11,8,6,14,14,19,10,12,14,28,9,16,17,7
"107317964",1734,1511,1065,1242,1205,1269,2214,1457,1881,1019,1755,1898,1996,2402,2327
"107317910",134,111,98,100,205,169,267,270,226,52,102,37,97,104,200
"107317943",873.0008,622.5009,504.4998,646.50245,682.99845,743.0012,1008.5002,787.99925,818.4985,461.0001,754.0008,758.0022,710.0009,895.4994,935.9999
"107317942",712,575,423,569,670,592,880,703,783,396,888,687,796,760,1054
"107317965",1277,971,665,955,1004,914,1298,888,1083,630,1331,1404,1055,1355,1494
"107307714",374,225,235,273,483,378,397,385,362,209,475,378,402,561,697
"107310862",529.666,377.947433333333,361.333359666667,381.954333333333,436.333333333333,468.666666666667,550.0008,440,515.666333333333,264.6667,509,416.667,492,551.333333333333,723.665666666667
"107310861",1351,912,924,853,1559,1149,1287,1320,1223,696,1342,1519,1126,1762,2294
"107310868",11.0000133333333,7.00544333333333,6.66755666666667,5.66668,8,8.43003666666667,17.01447,8.99997,11.34336,4.66666666666667,12.9999933333333,7.66666333333333,12.5557,14,13.3333366666667
"107315384",181,98,128,240,214,622,254,240,444,268,292,172,209,273,282
"107315428",14,3,23,10,20,11,20,18.8354,21,39.5942,19,6,3,36.3584,18.4934
"107307441",628.456,465,430.3,475,616.054,552.198,839.965,641,622.852,354.198,610.938,495,671.525,732,959.462
"107307440",15,12,34,18,28,44,45,28,46,8,25,50,30,31,65
"107307442",91.6667456666667,88.6665,67.3333333333333,71.3333333333333,108,91.3333666666667,80.3332,81.0001,66.6666666666667,38.3333333333333,77.0001,47.6667,83.6667,74.3333833333333,94.6666666666667
"107307435",7,10.7674,19.8491,6,16.8735,6,76,34,30,15,4,23.6587,9,16,23.7725
"107307439",400,322,286,362,388,419,447,369,440,205,473,311,589,491,654
"107305970",35.6666666666667,9,10.6666666666667,13,12.3333333333333,14.0000001256667,17,14,11.99999,6.33333333333333,14,7.33334500333333,19.999975328,23.333333183,4.33333333333333
"107325232",224,213,175,240,192,226,227,175,278,208,1208,97,216,278,157
"107325278",21,15,25.0544,10.0286,8,56,20.0478,9,26.059,24,15,12,22,34,21
"107325187",2001,1494,1357,1372,1606,1969,2189,1702,1938,1034,2118,1602,1925,1965,2367
"107317865",1084,658,722,764,772,1029,1267,882,937,580,1310,799,1485,1285,1442
"107317837",408,252,376,368,328,267,516,418,379,272,532,325,608,636,539
"107311095",377,227,281,284,312,234,464,396,386,212,448,287,371,459,474
"107325536",4036,3243,2102,3160,3748,3370,5761,3710,4283,1928,3507,3315,3813,4422,5423
"107325649",238,167,134,142,164,215,210,175,202,127,224,124,143,159,174
"107325639",1065.4985,780.499,601,678.50005,770.0025,822.9975,1206.4995,914.4985,947.5,538.5,829.9985,803.002,875.001,878.4985,1147.5005
"107320534",3644,2289,2474,2373,2993,2222,4381,2688,3265,1429,4030,2598,2425,2889,3850
"107320549",65.59994,53.400080442,58.9999254,58.19996,68.600100138,55.80006,72.7999878,74.19996088,68.8000246418,46.9999400103,55.19998,47.19992,69.2,67.59996,82.600065162
"107320541",1067,686,580,673,1038,785,1303,925,1085,404,1163,933,1067,1190,1045
"107316062",23,17,10,17,25,19,17,19,30,10,16,17,22,24,31
"107316061",734,435,427,501,596,488,811,544,725,372,828,622,609,601,687
"107307526",120,103,97,73,82,103,144,68,85,92,88,101,101,97,103
"107307529",25,20,17,16,37,50,56,31,51,14,40,21,62,48.4823,29
"107318218",169,63,86,69,156,44,200,139,124,57,263,225,239,256,228
"107311828",621,501,356,394,390,456,750,523,499,329,578,454,331,578,441
"107311829",1211,785,731,739,878,932,1068,892,955,617,1010,785,1061,1093,1333
"107311865",1500,1180,945,1134,1442,1480,1895,1531,1613,899,1715,1588,1442,1873,2092
"107311888",135.169,149.823,143.276,115.8,185.751,229.591,190.896,169.391,126.162,130.031,153.814,86.0965,237.895,237.286,203.211
"107312680",0,1,1,3,5,1,5,1,4,0,0,4,11,4,10
"107312679",877,695,574,673,758,749,1021,922,836,481,939,780,947,1104,1251
"107325208",7570,5366,4248,4581,5475,5767,8840,6037,6280,3496,8129,5401,5848,6761,6724
"107325265",133,131,74,79,104,73,96,150,170,104,92,128,114,262,131
"107318168",4206,2950,2463,2870,3870,4408,4687,3778,3507,2320,4307,4346,3992,5226,6150
"107318169",6,4,7,5,4,22,6,7,20,15,17,5,18,5,9
"107318245",63,28,37,142,100,81,120,25,94,30,95,111,185,114,293
"107318244",14023,10598,9505,9761,14179,14206,18183,15914,15864,8592,17857,14760,13753,17020,22722
"107312927",2.00328,8,6.00858,7.00954,9.01212,10.0047,6.00623,5.0065,10.0137,5.01189,8.01158,7,9.00853,10.0079,14.0242
"107312920",567.997,467,432.991,455.99,691.988,662.995,896.994,718.994,679.986,391.988,856.988,562,652.991,786.992,895.976
"107312912",2700,1778,1783,2022,2551,2452,3276,2624,2800,1427,3013,2533,2252,2930,3498
"107312905",2262,1501,1186,1084,1506,1497,2319,1221,1774,1030,2161,2009,1638,1941,2410
"107312924",3,5,10.5,9,9.5,8.5,7.5,6,10.5,0.5,1,3.5,5.5,20.00002,8.49998
"107312930",315.50003,200.5,168,221.5,289.5,257.50025,388,327.0001,303,172.5,325.5,318.500185,318.5,349.500205,384.49989
"107312938",2021,1480.63,1562,1290,1673,2277.63,2011,1495,1708.64,1071,2197,1537,1871,2106,2206.53
"107315752",1027,919,850,960,1121,989,1557,1257,1236,752,1233,1259,1050,860,1556
"107311529",1.33333333333333,6.66666056666667,2,0,2.33333333333333,1.999999,10.3333433333333,10.0000033333333,0,1,9,5.99999333333333,4.66667666666667,5.66666666666667,14.9999866666667
"107311520",915.500000282,534.5000001345,512.0000088,666.50000073,702.00000855,826.50000000545,937.00001615,583.500149086,845.00000945,430.0001100125,985.50000003875,629.500000041,852.500195857,896.0000000985,1026.00004105
"107306476",2204.71,1296,1236,1280,1262,1177,2291,1553,1438,674,2361,1002,1607,1393,996
"107306478",6470.12,5201.5,4309.02,5551.83,5479.72,4250.33,12288.4,6828.24,8630.59,4169.98,8741.96,4265.28,5371.74,219650,8114.37
"107311871",562,479,361,323,495,688,692,601,915,302,3788,3076,978,1789,2458
"107311864",4998,3000,2878,2944,3204,3056,5409,3601,3839,2055,4927,3310,4490,4823,5395
"107317367",20783,14323,15643,13804,16128,15648,25198,21435,20915,11896,24361,18772,29190,29078,29917
"107325496",407.5,233,284,292,289.5,414.5,463,366.5,464.5,181.5,559,327,399,444,470.5
"107311057",23,11,36,18,12,39,34,37,24,10,22,27,38,8,67
"107305888",215,127,53,148,175,80,251,220,197,65,198,88,181,116,256
"107305965",1018,508,287,591,595,438,856,781,643,292,467,483,1347,605,1110
"107305972",72.5,157.5001,7,87.99995,71,11.5,99.4998,66.5,50.5,50.5,7.5,19.5000123,21.5,14.5,27.0000001065
"107305971",22,15,10,16,9.01718,14,21.0209,10,6,11,22.3768,11.8272,11,10,18
"107305960",393,228,201,216,269,455,349,286,342,166,1781,216,447,305,379
"107305961",156,105,59,116,150,66,165,133,141,41,191,54,157,137,222
"107305962",130.022,78.0105,65.0185,74,67,46.01,94,89.0105,119,53,195,54,111,97,169.027
"107325443",94.5000000337,88.0000635,57.5,109.500227,92.00025,87.5,110.99995,114.499815635,110.99995,88.999882085,150.99995,78,97.9999,110.5000136,125.49995
"107318520",106.750025555,97.499875,94.24998726525,88.749978975,106.2501,117.249925,148.0001025,113.50001395,126.499849625,74.99992500625,221.749975,101.249925,155.999916275,169.00005,183.4999
"107314585",998.903,788.615,502,786.304,1004.64,666.08,1349.98,896.602,1112,476,1287.71,1059.64,1210.9,1367.99,1658
"107309926",47.000105,53.1665933333333,37.0000183333333,41.8333283333333,44.6667,43.0001016666667,62.4999616666667,58.50005,56.33333,29.4999916666667,83.8333183333333,40.5000017716667,47.1666216666667,77.5002,80.8334333333333
"107309919",832.545,625.396,467.435,556.138,683.048,749.638,900.256,771.154,769.229,481.369,909.156,766.066,657.205,935.805,1176.02
"107310961",60.25,39.4999038,33.99998769975,35.25,46.499975,40.749975,49.75,48.500025,45.50000000435,38,60.249925,50.24995,44.000027,56.749975,70
"107310990",116.666666666667,54,117.333266666667,72.6667,58.33326,130.000166666667,125,90.0000133333333,90.6665666666667,71.6667666666667,105.6665,86.6666666666667,144.666566666667,183.6668,170
"107310981",3626,2362,2011,2318,2788,2788,3653,3290,3434,1659,3463,3238,2819,3569,4568
"107324080",80,51,77,64,81,53,78,96,85,52,92,73,93,130,94
"107324004",5158,3968,3598,4077,4822,4411,5781,5034,4901,2727,5409,4396,5361,6196,6565
"107324065",1250,611,907,893,1355,1227,1304,1265,1890,545,830,985,877,957,983
"107323990",540,383,354,384,395,486,485,449,534,279,906,348,540,611,583
"107323989",2329,1513,1370,1405,1869,2481,2811,2022,2407,1005,2199,2159,2291,2276,2929
"107324041",1091,689,620,909,655,843,1080,797,947,626,1190,725,847,976,1489
"107323810",28,21,17,18,10,13,25,30,20,28,47,20,19,23,14
"107317909",186.3332,118.3332,104.666666666667,105.000066666667,131.000133333333,121.6666,161.666766666667,149.333266666667,158.333233333333,84.0001,161.9999,109.9999,124.000033333333,158.666666666667,180.333266666667
"107317631",7,1,5,6,8,4,15,6,5,10,9,8,9,26,10
"107317594",11.2684,6,7,4,4,4,32,15,7,6,5663.47,30,21,11,8
"107317596",4999,3357,3468,4202,4355,4885,6750,3597,4983,2485,5507,6290,5380,7512,6120
"107317595",35.5922333333333,30.01784,28.3333233333333,48.6666666666667,59.66677,52.6668033333333,41.6666666666667,27.0000333333333,19.3333333333333,21.3333333333333,1417.04023333333,60.0001,32,44.3494033333333,39
"107314871",8,0,9,5,4,6,2,9,6,5,15,3,8,8,3
"107306254",781.5,491,285.5,468,516.5,408,727.5,615.5,577,215.5,661.5,425,561,490,762.5
"107312718",1427,1299,1352,1147,1585,2251,2001,1463,2077,1084,2021,1297,1407,1965,2212
"107312717",13,3,7,8,5,16,14,5,3,3,63.9882,4.91293,24,5,10
"107312711",100.5,81.49995,74,97.50005,102.9998,110.5002,110.49985,111.0001,129.49995,65.5,147.00025,75.99975,95.50005,145.49995,117.9999
"107312713",27.0000085,7.5000155,30.499976,8.999983,17,56,24.0000075,21.5,19.5,6.49999,25.9999805,19,32,30.0000015,25.5
"107323577",36.5,40,72,43.5,35.5,32,52,32.5,36.5,35,35,21.5,50.5,12.99998,43.5
"107323670",192.5,111.5,95.4999,104.5,126.99995,115,221.49981,114,109,49.499995,113.5,78.50014,92,133.5,71.5
"107323715",285,148,190,270,194,128,340,216,193,114,135,112,174,170,252
"107318443",24.6666666666667,9,17.3485333333333,15.6666666666667,17.6666666666667,8,28,21.6666666666667,31.3333333333333,9,28.6666666666667,18,15.3333333333333,18.3333333333333,25.3333333333333
"107318445",61.8821,79.1033,54.5381666666667,78.9270333333333,38.3153333333333,98.3770333333333,151.210333333333,93.966,104.607196666667,42.75667,102.761333333333,65.0202666666667,82.9495666666667,99.4774333333333,130.566433333333
"107318444",866,692,536,614,749,810,1153,913,767,413,781,655,747,834,954
"107312832",462.5001,287.5,313.0001,354.00015,318.00025,259,485.49985,368.49995,362.9998,249.5,499,286.99985,382,389.9998,431.00005
"107312833",365,354,207,262,428,422,510,397,493,187,393,442,394,497,507
"107312830",5580,1818,3959,2414,2449,4044,4378,5453,2027,2976,6074,4753,3775,4696,7579
"107317689",273.666774273667,187.333466666667,123.00002,247.000033346933,149.999843333333,317.999833333333,326.999976166667,174.333496333333,428.334770066667,112.666713489667,1132.66616666667,251.6668,189.66663,188.6665284,285.666916666667
"107314468",3452.87,2298.28,2738.49,2825.17,2896.43,5993.69,3661.78,3119.65,4940.76,2623.88,5203.72,4192.33,4619.29,5698.14,4442.4
"107314447",6,1,8,15,8,10,8,14,13,9,103,112,18,27,11
"107314441",1167,780,882,875,969,814,1444,1053,1155,603,1423,907,1120,1350,1232
"107311525",0,0,3,0,0,1,1,2,2,0,25,1,3,4,5
"107311505",1,0,0,2,4,2,0,2,5,0,43,36,83,71,39
"107325874",4.467575,3.10225,3.77715,1.5830725,3.73755,6.39905,11.204775,12.326925,9.370525,1.3369325,10.796925,4.691375,11.817225,5.14745,8.401625
"107312581",2377,1633,1426,1788,1888,1834,2549,2210,2220,1265,2893,1960,2100,2593,2465
"107318458",466.129356333333,340.8334681,356.66735,320.333487866667,436.317333333333,521.797533333333,519.16713385,378.228408916667,488.666858233333,260.999788333333,386.215188768333,356.040883333333,494.167363583333,452.2299195,639.075685125
"107318462",5,6,6,9,4,4,8,2,4,0,5,2,2,9,13
"107318460",27.5,43.5,34.49998,48,70.5,200.50015,50,54.5,170.9999,28.000025,67.9999,98.00015,49.99998,77.49995,93.50015
"107318461",12.6666636566667,10.8333283333333,14.8333500016583,29,28.3333116666667,22.500015,18.1666666666667,29.1666666666667,35.5,11.5000166666667,20.8333283333333,20.6666533166667,38.8334166666667,47.8333833333333,46.66665
"107317649",29,17,19,15,21,13,21,18.2749,24,8,23.2837,22,15,19,14
"107317584",302.40002,217.79978,174.6,170.20002,199.39996,217.99996,321.00002,242.39996,274.20004,131.99996,306.39986,239.80014,266.80002,285.4002,352.2
"107325753",420.666666666667,374.333333333333,387.999666666667,351.333333333333,409.666666666667,482,699.332,462.667,542,270.666666666667,567.998666666667,475.666666666667,595.666666666667,542,685.334333333333
"107325744",4,4,4,11,19,12,14,21,3,8,5,2,3,7,16
"107325724",545.334333333333,428.000166666667,374.665566666667,335.333333333333,398.666666666667,493.333666666667,571.666566666667,468.666666666667,525.666233333333,238.3333,678.3342,431.666666666667,837.999,748.668166666667,998.999566666667
"107325718",10,5,4,6,7,6,15,2,5,2,63,3,23,32,20
"107315243",473.99985,366.22335,168.5,77.4999,210,139,386.99985,284.9355,158.99985,88.00005,189.50005,343.49985,420.2985,413.00005,267
"107310306",363.5002,274.49985,224.9721,285,451.4885,279.50015,408.4998,280.5,521.5,193.99995,500,395.99985,281.4998,356.9999,439
"107311258",138.25005,150.249975,127.24995,60.750000555,55.5000511,119.24975,97.000125,39.00000003525,73.750079475,58.4998954325,87.750025,102.49975,99.75000475,134.2501275,141.75
"107311342",152.49985,110.5001,82.9999,89.999825,135.9999,127.49975,167,132.500035,170.99995,74.49975,163.00025,115,135.5001,151.5001,159
"107307670",1047,438,391,610,230,1002,1096,434,750,470,849,446,238,621,439
"107307667",389,381,357,401,492,709,877,514,834,272,422,517,436,1107,824
"107307665",42,31,26,21,28,35,30,22,43,19,36,33,30,40,33
"107307669",982.987,697,641,723,762.993,835,1113,895.992,861,576,985.994,779.995,1132,1095.99,1345
"107307668",4485.5,3789,2981.55,2892.97,4173.59,3977.26,5180.95,4088.92,4125.33,2369.98,4533,3401.98,4594.95,4546.45,5708.97
"107325537",267.4695,236.5105,172.5,203.9455,203.195,207.085,288.5,234.6945,284.827,105.9452,314.505,159,191.3715,311.491,267.212
"107325538",943,834,601,822,850,811,1097,1009,1105,521,1028,769,900,1050,1062
"107317477",9.2499930375,9.7499902495,13.87500308,10.12499704,11.62500049875,15.125,19.8750070518,11.37499638375,13.6250018375,9.749997407,52.87500014625,13.375006685,29.12502501625,27.874998585,37.7500445
"107306423",1038,704,438,672,768,630,1174,853,952,446,961,678,868,779,1147
"107319953",491,267,320,369,374,333,526,327,380,210,535,422.982,410,439,438
"107309706",16,17,16,5,18,48,9,17,31,5,16,11,15,17,17
"107309741",70.40008,43.8001,57.400022,53.20004,61.20006,49.79992,88.80006,79.3999,79.59996,33.4,67.000014,55.00004,65.99992,75,70.20002
"107309789",420.739,274.967,389.661,357.638,340.911,346.43,575.601,385.315,454.878,269.315,441.778,329.188,441.731,591.059,652.205
"107309780",356.5002,227.0001,225.5,275,327.5,323,498.5,356,423,178.5,534.49855,270.5,368,357,573.5
"107318139",718.99995,437.4999,378.50025,339.00005,645.4977,457.99995,668.49825,747.0009,587.49845,237.4999,719.50105,434,784.00235,1083.00175,838.50065
"107318140",391.5,248.99995,300,304.5,303,303,459,392.5,321.5,176,361,260,314.5,364.5,331
"107318143",4.73777,3.34687,0,5.05043,0,3.03932,4.48177,18.5796,2.78445,0,9.48349,0,3.9613,14.8083,3.1702
"107318237",1103,802,776,858,968,1102,1310,1191,1323,649,1257,1049,1181,1450,1656
"107318281",732,695,490,503,569,1062,975,669,757,419,1185,680,544,831,754
"107306618",5,0,2.32468,0,4,12.481,3,16.1227,11,8.257,10.0075,1,6,32.862,0
"107314640",458,318.50005,239.5,280,359.5001,352.0001435,433.00015,324,406.5,215.5,413.5,310.50019,395,405.5,480.5
"107311643",489,310,315,309,330,167,610,386,294,222,710,413,370,308,465
"107311636",143,86,89,176,88,145,160,88,232,118,777,251,165,105,254
"107311637",773,523,375,495,317,607,770,397,455,713,4803,1532,1014,409,1522
"107311638",2,1,2,6,1,7,3,0,2,4,9,3,3,1,6
"107311635",6.33334333333333,0.666667666666667,5.99999666666667,3,6.00001333333333,2,5.00001666666667,2.33333333333333,4.66666666666667,2.33333333333333,12.6666666666667,8.66665333333333,8.66667,3.33333333333333,5.66666
"107311649",23,14,11,11,7,7,13,6,13,14,22,13,24,7,8
"107312536",14166,8619,12099,12053,10844,9531,16722,11875,15365,6230,12083,7905,15641,15774,16028
"107312541",73,72,47,58,110,87,107,112,120,57,137,96,72,85,94
"107312537",79.6665,47.9998666666667,54.6666,55.6666666666667,51.3332333333333,45.6666,131.999933333333,67.0001333333333,60.9999666666667,35.6666333333333,61.6665,54.3333666666667,74.0001333333333,121,76.6665333333333
"107312485",4,0,1,3,3,7,5,1,3,0,1,3,1,2,5
"107310865",4.66666666666667,6.33333333333333,0.333333333333333,3,3.33333333333333,2,6.66665,3.33333333333333,4.33333333333333,5.33332666666667,5.66666333333333,1.66666666666667,6.66666333333333,2.66666633333333,4
"107316581",2,1,2,3,2,10,8,9,6,5,14,4,10,9,11
"107324762",278.4,220.39998,197.59986,192.8,216.39986,260.60006,288.80002,230.19998,272.80054,159.99994,292.2,233.20004,261.40002,322.60004,336.39942
"107314101",286.5,170.9998,135.49985,157.99975,189.4999,236,229.5,174,234,124.9998,246.5,159.4998,195.5001,219.5,271.99995
"107314075",358.5,260,197,232.5,276,288.5,357.5,296,292,159.5,343.5,261.5,468,349,535.5
"107314096",278,198,276,230,328,253,448,269,470,160,514,340,294,324,264
"107314146",132,114.49995,87.99995,95.500055,121.999765,129,138.9998,112.50015,150.00005,91.0002,180.50015,137,132.0002,146.50005,240
"107314065",4,1,4,15,1,7,5,15,6,19,5,1,1,4,2
"107315666",809,586.5,482.5,513.5,535.5,588.5,799,635.5,611.5,374,555.5,605.5004,766,614,856.49995
"107315664",56.5001036125,44.000025,27.0000125,38.500025,52.0000815,27.0000125,62.7499853,40.749963,48.49992724575,23.25,61.25005,31.25000925,55.4999477,42.018275,64.7500644625
"107310840",3.5,1.5,0.5,0,5,2,1.5,8,1.5,4,11.000005,0,3.5,9.5,2.5
"107306537",542,411,172,380,425,314,704,666,657,210,878,497,652,447,1216
"107306536",49,16.50000001055,34.5,49,56.5,29.5,42,36.5,38,15.5,54,22,59,65,51
"107306531",916,724,599,689.994,949.962,703,1090,750.986,944,379,1071.97,613.989,959.968,979,1342
"107306534",659,537,538,634,807,382,762,515,534,229,377,198,786,682,882
"107307496",157,149.8545,86,83.50000493,125.7024,198.926597153,306.97115,157.9999,203.00016,83.8001,112.520235,168.0000003965,130.50015,232.797,191.424
"107307494",1712,1388,1027,1312,1557,1532,1804,1546,1539,1015,1696,1460,1456,2026,2114
"107307492",26906,17922,19725,20750,18653,18551,29116,27107,20987,14738,27126,20562,31029,30184,34712
"107307499",705,655,714,730,785,851,1585,852,1432,739,725,778,972,1023,1048
"107307490",1438,1017,909,995,1270,1232,1550,1215,1312,713,1325,1000,1685,1607,2012
"107307489",1,1,0,1,3,0,0,4,0,2,3,2,4,1,0
"107307491",123.49995,50.5,55.5,65,67,81,118.0002,65.999925,101.9998,54,99.5001,58,68.5,120.9999,74.00005
"107325752",297.832916666667,202.833333333333,173.999933333333,178.833316666667,239.999833333333,264.1666,300.333366666667,232.333316666667,265.33335,142.666733333333,300.333366666667,200.33315,251.000066666667,294.333116666667,351.834033333333
"107325748",364,258,274,284,356,345,428,395,341,198,360,299,415,435,463
"107325736",318,204,190,214,210,219,261,268,272,181,282,242,251,227,214
"107311566",127.25010094,88.9999228375,210.499982943,86.5000001345,168.750025925475,103.499935036125,206.749913735,119.250090956,115.4999159275,95.000006504,161.00008197925,305.999906377,228.499979175,459.75002020675,205.75000897895
"107314850",247,76,52,146,57,57,99,81,101,48,96,129,51,140,23
