"","QE1-S1","QE1-S2","QE1-S3","QE1-S4","QE1-S5","QE5-M1","QE5-M2","QE5-M3","QE5-M4","QE5-M5","QE5-H1","QE5-H2","QE5-H3","QE5-H4","QE5-H5"
"107318498",7.18901702316846,7.10743711292562,7.1246051167676,7.04950479375375,7.10704383773672,7.11765294292637,7.02962974928317,7.15899836117775,6.96167458367062,7.21622958926698,7.17120069906554,7.23529277526276,7.20138811331232,7.30686320176662,7.30992707520208
"107315172",4.30073298833555,4.33662586025948,4.30321305114042,4.11334810066909,3.84003157615567,4.88044528520486,4.25973766471587,4.80396682449129,4.15082080369544,3.78841032578888,4.8581919218667,3.44684932016499,5.01122231943239,3.78838510128008,3.56895955047838
"107309125",6.05410439417462,5.38205067921554,5.69544298137686,5.75338202530962,5.48920838222957,5.51608711010575,5.81707812464699,5.30892728595554,5.34729284717006,5.08528070384019,4.84778067535765,4.73599445747889,5.05728593590981,5.21446887889539,5.11230822765386
"107309151",3.08534395473686,2.78051822221051,2.86420690403525,2.90213941782532,1.71291965825233,3.58195374555417,2.5632386620566,3.72658429317893,2.94468427311691,3.44482334977174,3.38030339852185,2.13682799196181,4.2922625133205,2.11683491556283,1.79758392552634
"107309156",1.72626286143204,2.3511254299546,1.69055881655022,1.83564400603841,2.06985420296761,1.21840656146507,1.20504702318246,1.89847081095453,2.42876341682541,2.38289560062854,1.85596725675219,1.77989344724653,2.3825732843593,2.05608088448374,0.969350273792818
"107309105",2.89386213977283,2.58501545297794,2.68045552363719,2.52388481054327,2.89125868889893,2.62373208658851,2.9042762261155,2.66523367437221,2.8471663144181,2.6668693441547,2.64746275658387,2.81736761011311,3.01619382733832,3.07916419226446,2.77249260709094
"107309120",7.73959565026652,7.71055289150353,7.71498983342104,7.74026442802211,7.80372852738266,7.76360650169714,7.74533360064919,7.78606671720941,7.71139721067717,7.76977913735667,7.80815123936711,7.85201429547208,7.74353753049451,7.73457690673973,7.68247372642794
"107314969",6.33712636990469,6.40655017542119,6.04892890740564,6.41492436061602,6.24525849333914,6.33151139750928,6.24864445956247,6.45172445194835,6.36149046441347,6.24349254396312,6.09732160261539,6.78541950887913,5.57105410482986,5.98350535237431,6.2502179840172
"107314933",3.26597335562898,3.49257067772293,3.88165087211173,2.04817555273678,2.89948657245828,0.79021177348217,3.27664557652053,3.7010358156118,2.07381590709728,2.19722961838112,1.91760398244378,1.36769428705119,1.50648917547007,2.9242092636379,3.36049271264262
"107314961",0.202700905375023,0.370234252902303,0.35175690309846,-1.08492152646718,-0.419530637771316,-1.55418294243186,-1.76895776828459,-1.21005364582364,-0.727741068854584,-0.642639491478598,-0.0915653233536742,-1.46803406619706,-0.603487524682822,-1.89811542590314,-2.32343147543503
"107315201",-1.79729909462498,-0.17725354240019,1.47374742747707,-2.89227644852478,-2.53500785519125,-0.331790521095414,0.552970326602771,-0.888125550936277,-0.853271950938443,-0.449994413536202,0.942382008569664,-1.73106847203085,-1.49657232076631,-1.48307792662429,-1.06039706960123
"107315197",5.29721873287924,5.15985411297055,5.49311227144557,5.28763388520467,5.16427504683742,5.49747854303966,5.28011206013046,5.04261095885053,5.26849503476328,4.95088608982772,5.58824804880161,5.56447291869863,6.13122266866119,5.79188431291562,5.92639055651974
"107315198",6.88179388842472,6.8926039248708,6.89020012062779,6.76041259745669,6.94389655780427,7.11601298698673,6.81433994987109,6.98352099462296,7.00233274686702,6.97114050318052,6.96707071858056,7.23116819535135,6.95317769075108,7.19620862763758,6.95052260176733
"107314758",2.71049551123969,2.65368936977077,2.76214820826481,2.59154073919483,2.50391168265419,2.91070174527721,2.60235104036571,2.53477867913211,2.66743612233629,2.64276337234217,2.76285620186914,2.63350488821176,2.5368511991501,2.64362660299759,2.7480300613431
"107314760",3.27118064325779,3.30221251292952,3.59521093996274,3.06191986186209,3.06325146814336,3.60456698345377,3.14706338396714,3.34964260607323,3.28968847750704,3.33573267184586,3.31053333683853,3.09675122990793,3.44650172778545,3.41173983668365,3.16414165253166
"107305813",8.53902149096125,8.03706557840058,7.68161917952804,8.13182433172813,8.57634520298041,7.70752023874672,7.89460033593268,7.70171282483591,8.21989586909724,7.19656429661835,7.58657366981222,7.31496414272336,8.54840718916252,7.57389840955392,8.11930472175096
"107305812",7.44864968439665,7.49657464415248,7.08327719850641,7.45433700665793,7.32223709482334,7.43023551636928,7.39846037754715,7.46755149166707,7.24140558299826,7.35136798038476,7.13475052598181,7.37355124697669,7.15064966318698,7.13529839815575,7.2952109725234
"107319608",6.2470970284752,6.29473312295165,6.18613470145969,6.1885448090382,6.29939055782528,6.20625847286928,6.10405122894496,6.18655498824784,6.34818521560038,6.30154952839668,6.49910790610355,6.3690664116576,6.20881509617315,6.19903488693407,6.33192285785424
"107319604",6.92891906470722,6.8896635935844,6.57604237685308,6.8915403107954,7.04430808238876,6.45424567963872,6.94773922837563,6.97791694616056,6.73782533595482,6.85035814679202,6.84759407572719,6.86661167168504,6.8078604929771,6.78429400464098,6.8795934451535
